session_id,timestamp,status_ativacao,tipo_interacao,tempo_permanencia_seg,toques_por_minuto,velocidade_toques
d6232108-72ac-4eec-ac7c-c1f0a47d8dc1,2025-10-28 17:31:03,1,média,109,30,baixa
7665a2e6-5220-4e19-91ed-26d47b1c0010,2025-10-28 22:47:33,1,média,90,8,baixa
11bfafe9-b057-4d6b-844f-4ff247fba648,2025-10-28 23:34:59,1,longa,172,56,baixa
b1919877-14ad-4fa6-9638-660feb38a014,2025-10-29 00:06:51,1,média,93,15,baixa
fafc8f03-6bed-4c69-8bf6-66ad29aedb28,2025-10-29 01:05:54,1,curta,34,49,alta
5f52b6f8-3d64-41d6-ab45-638841a4ecf0,2025-10-29 07:23:33,1,curta,26,35,alta
152e0759-e825-49fd-b9db-0439a7e425ef,2025-10-29 07:37:39,1,longa,248,35,alta
3bf51b41-7fdd-4fb8-bf65-94a1c8bde6f9,2025-10-29 08:34:32,1,média,102,66,baixa
befc23c7-5ede-4da9-ae06-e96686c40a0b,2025-10-29 14:13:31,1,longa,256,113,baixa
90258fa8-8fc9-4136-9a1b-d08b5499db8a,2025-10-29 23:53:00,1,média,62,40,alta
c9ff4be0-2a3d-4b4a-acf6-532aea7affa0,2025-10-30 07:52:39,1,média,119,10,alta
f5bb72f3-40c0-4d3c-9c14-c3ad9158b4f9,2025-10-30 14:27:43,1,curta,42,107,alta
b936246d-7ac8-411a-9053-f01ad7727788,2025-10-30 14:28:33,1,curta,23,56,baixa
192644b3-697e-4fee-8626-0c787974c1f1,2025-10-30 14:29:26,1,longa,287,71,alta
8104f304-806e-4f24-9e1d-a5e253ce6646,2025-10-30 15:42:00,1,longa,236,44,baixa
938917c2-6b05-4c03-80aa-e2fd78e00a90,2025-10-30 16:24:47,1,curta,60,9,baixa
e4e15d0b-177b-40cc-96d3-c8f28c367c5a,2025-10-30 17:17:58,1,curta,56,10,baixa
f036af43-f3f1-4276-8461-6b1d01f8f03a,2025-10-30 17:28:49,1,longa,250,73,alta
16759833-b6f0-495b-9e97-f687ae2d7f7d,2025-10-30 22:49:22,1,longa,219,74,alta
ac9d54c0-b24e-4a97-9909-feff1d832f84,2025-10-30 23:56:11,1,longa,284,110,baixa
a172f1c0-7591-4145-b454-a2ec7e7352a5,2025-10-31 01:31:10,1,média,67,107,alta
cb9dc4c8-3f77-4e32-a139-f359382c3fe6,2025-10-31 01:36:49,1,curta,13,38,baixa
2e8c4cb2-792d-413b-b7f9-791323f18037,2025-10-31 12:49:24,1,longa,205,98,alta
0d58af63-dad7-4f32-b523-d71d59c7c891,2025-10-31 13:39:50,1,média,75,78,baixa
c9c57f82-0c3b-4a4a-9905-45c36f874b37,2025-10-31 15:08:38,1,curta,32,19,baixa
3b2ea86c-34fa-4db5-a157-51e26df610d8,2025-10-31 18:33:10,1,média,63,29,alta
fb36e157-22f0-48d2-bab0-32bd5fa5e6d6,2025-10-31 21:07:40,1,curta,20,61,baixa
83db082c-dcce-4309-9536-016858aa3b18,2025-10-31 23:47:00,1,longa,182,85,alta
c3513887-5fdf-4f4e-bfc0-9c4098fc0594,2025-11-01 00:26:08,1,longa,222,34,baixa
9e443fb6-29b0-4573-9fb4-86fc92a690c5,2025-11-01 02:24:13,1,curta,11,94,baixa
c401b4a1-859e-44dd-a7fe-620f550d9d2b,2025-11-01 03:48:12,1,curta,54,77,alta
03199bb9-4190-4bcf-8d01-2a01b1c006e9,2025-11-01 06:09:45,1,curta,58,43,baixa
5ecd4189-e7e3-4d4d-ae94-54c2e0bedf0c,2025-11-01 06:14:09,1,média,120,83,baixa
39cbec3e-f3c8-460f-a0b5-7250f894a06f,2025-11-01 07:00:56,1,média,118,117,baixa
44430038-7f46-444e-a0b8-ee8aafef13f3,2025-11-01 09:14:55,1,longa,148,47,baixa
56aae37f-fd36-4024-8c74-aa1ce93740f5,2025-11-01 14:02:18,1,curta,30,15,baixa
fc6c19d1-6f29-4bfc-b739-ce74cc82a8b0,2025-11-01 15:32:14,1,média,75,3,baixa
38bc1c73-0f3c-4533-936a-e8e3a520fd8e,2025-11-01 16:02:36,1,média,93,74,alta
40111b93-971c-49c7-8e70-6fc996bc8e12,2025-11-01 17:00:03,1,curta,30,87,baixa
804b13e9-e460-499e-9ab5-33dbb2ad4de9,2025-11-01 21:42:41,1,curta,15,61,alta
4b6d8113-efa1-4416-8f42-b99a08a08629,2025-11-01 22:56:02,1,média,77,7,baixa
b0380969-e421-4bc3-9d87-4dfc11455604,2025-11-02 02:38:46,1,curta,53,118,alta
7f84cf6f-8801-4bcb-89c3-e7d605d0c7fd,2025-11-02 05:31:15,1,média,81,34,baixa
e2b2c518-4e02-4e22-8abe-2fa679f4d128,2025-11-02 05:51:59,1,média,119,107,alta
bfc44582-c068-44e9-9843-8c89f776624a,2025-11-02 07:54:08,1,curta,17,120,baixa
377a6dd7-a57b-4950-886d-cb45e16368d6,2025-11-02 11:16:11,1,longa,258,76,baixa
7c205ee3-0fcd-4bfd-b691-de9d9f369718,2025-11-02 19:55:44,1,média,68,77,alta
ef7ed039-5bb4-495f-bd1d-2ea2eb02d580,2025-11-02 23:33:41,1,longa,280,59,alta
d20e4878-4876-4b68-a05f-64959757c4b1,2025-11-03 04:05:42,1,longa,155,38,baixa
1d761b66-6e28-410e-900b-1c70592eeabd,2025-11-03 04:09:43,1,longa,171,62,alta
7a4c542f-8c77-4658-85ab-3271e6d326ce,2025-11-03 05:47:52,1,curta,39,74,alta
78b1e539-f539-465a-a718-95b1e03b6937,2025-11-03 06:32:35,1,curta,34,73,alta
bd187da9-6e0a-49ed-892c-62c9694c4fac,2025-11-03 18:59:39,1,longa,174,75,baixa
a5ea32fc-0f11-4da5-8201-5e9d6552a03a,2025-11-03 19:04:46,1,curta,34,31,baixa
876e4bbd-5981-4c0e-b44e-fbeec7cc7d0e,2025-11-03 21:46:17,1,longa,153,48,alta
80259c5c-8aff-4f5f-b385-afe1dbb6e0f3,2025-11-04 01:50:23,1,média,105,77,alta
b087bc63-6bf0-48ee-8f53-9aa9885822bf,2025-11-04 02:27:07,1,longa,239,56,baixa
979ceeb8-f988-4f61-9be3-511d2d3ae1ad,2025-11-04 03:10:45,1,média,99,84,alta
120c0d5b-1d1b-4729-97f0-8bcd379a472e,2025-11-04 05:23:42,1,longa,271,76,alta
5ef9d845-87b7-4f9c-9966-d9aeb97c0001,2025-11-04 07:01:55,1,curta,23,30,baixa
20aee544-a781-4627-b5da-6dfb2d4eb4e2,2025-11-04 12:59:26,1,longa,179,88,baixa
46a4dc20-174a-4462-a406-623bb8d7125e,2025-11-04 14:11:42,1,curta,57,78,baixa
4083bea8-e0d2-47c9-903e-5acc85250f7c,2025-11-04 20:27:22,1,curta,26,46,baixa
dc196691-9b9c-4d25-a4ee-49eb9d7226fb,2025-11-04 21:07:38,1,média,109,86,alta
214968fa-44e9-43aa-8815-6ed1b8f3a20a,2025-11-04 22:40:42,1,curta,27,99,baixa
bd889537-2476-4c6f-aa15-ee1134b8dfba,2025-11-05 00:51:59,1,longa,192,115,alta
6ff2191a-1028-4017-85f3-8127e9ca25bd,2025-11-05 00:52:33,1,média,104,21,alta
99f3a7a7-0dda-40d9-be9d-c98756ce5eba,2025-11-05 02:33:55,1,longa,190,86,baixa
fc067f1b-a094-4a44-960c-65ae5687884c,2025-11-05 04:17:22,1,longa,254,7,alta
0f9b20a4-acae-45be-a0a8-656c0e62a245,2025-11-05 05:01:41,1,curta,12,106,baixa
0a59938f-591e-48b4-ae10-a159120dbb50,2025-11-05 05:06:07,1,média,65,43,alta
7297d584-d8d2-455f-8a40-62b7adc7d1e6,2025-11-05 06:16:25,1,longa,273,70,baixa
a10354ad-3a1c-4aa2-a8e1-b012390decbf,2025-11-05 07:02:30,1,curta,57,81,alta
05b80239-f4dd-472d-adf4-355f609a4c44,2025-11-05 07:59:54,1,longa,202,97,baixa
2f08d731-a5d4-492b-8e41-c7dd81de3014,2025-11-05 08:52:45,1,média,83,111,alta
074c1e75-ffa7-4af0-a164-6bde8cab0fb9,2025-11-05 09:44:22,1,média,112,58,baixa
f93a9149-19d6-4531-aaa6-e18f094c18bf,2025-11-05 15:54:45,1,longa,232,2,baixa
0ea320fe-2081-446f-9db8-f3e29600d046,2025-11-05 17:16:20,1,longa,204,22,baixa
7a8b3a89-5a17-4d47-9efa-9e17fbcf55a8,2025-11-06 01:50:14,1,curta,16,104,baixa
b1811d54-6a01-4500-9253-334faefe6f9f,2025-11-06 04:02:39,1,média,71,23,baixa
ac148975-8fc5-409f-b6a0-41eae90f52b0,2025-11-06 04:39:27,1,curta,46,22,alta
6625cf0c-e43e-4f67-9a37-cfe39ed8a8b6,2025-11-06 07:04:35,1,longa,284,58,baixa
e58f9d55-16ef-4ce1-9c97-347c36d6eae9,2025-11-06 07:33:16,1,curta,22,70,baixa
9a890747-b569-4aff-8a6f-7994a58eacdf,2025-11-06 14:59:54,1,média,89,92,baixa
0126179c-3f9c-4e82-b3d7-b4d67eafe3b8,2025-11-06 15:55:32,1,média,120,117,alta
2b588209-2cd1-47a4-bbb4-818d7f53b907,2025-11-06 16:39:46,1,longa,212,60,alta
c88b2a8a-9fac-4def-9898-dd5866c46e31,2025-11-06 16:47:02,1,curta,45,42,alta
f21708d0-e548-442d-9af8-36fe39460824,2025-11-06 17:41:59,1,longa,167,73,baixa
a64ce564-2cfb-4a4d-8eb5-11bc063759c1,2025-11-06 19:57:23,1,média,62,38,baixa
aba944e7-f7c5-4005-93b5-2693a3164ca0,2025-11-06 21:12:49,1,média,96,9,alta
2cae1a48-f75a-40d5-834f-f8d79fa77fcd,2025-11-07 01:15:42,1,curta,45,35,alta
be75b3d3-2dfb-44c0-9b9f-b641bcf60df4,2025-11-07 02:03:47,1,longa,156,60,baixa
40599441-88bd-43c6-8931-8c1d6e1f338d,2025-11-07 05:59:48,1,curta,31,36,baixa
5380af55-00bf-4d6e-9198-1e63076a8a94,2025-11-07 07:19:20,1,longa,239,54,alta
49a45af2-4243-4dd9-ab8a-cad09afe8ca0,2025-11-07 09:21:10,1,longa,167,79,alta
d64f2b6f-5bdc-40ba-b1aa-b06c0bb49353,2025-11-07 17:01:42,1,média,117,35,alta
9bb95d3e-c488-471c-819e-047f064552bf,2025-11-07 17:09:08,1,curta,36,56,baixa
deed5bb8-5887-483e-89a6-51fd93a273ef,2025-11-07 22:20:54,1,longa,222,19,baixa
34302407-f337-4c26-92a2-ea8c447b0afc,2025-11-07 22:33:00,1,longa,124,61,baixa
0d881466-f5c3-42f0-9792-543ac3fde2ce,2025-11-08 12:05:47,1,curta,22,79,baixa
60ec2e03-ca49-4869-83fa-3c2219c3750e,2025-11-08 18:04:06,1,curta,12,26,alta
898208fd-f239-4285-871a-7f8aa74f43b5,2025-11-09 12:02:43,1,curta,41,8,baixa
1dcb68b8-f9b5-4bea-879a-01e0a1cc9cb2,2025-11-10 02:06:34,1,curta,15,2,alta
7245fcf3-05cf-4ec4-a7a7-c2280d1fa6ec,2025-11-10 05:43:52,1,curta,44,16,alta
4a7e415c-40af-495a-bc81-a9bd2fedfe22,2025-11-10 06:09:47,1,longa,287,81,baixa
0f1752dd-c5c3-40cc-a9e5-c7abf96daab5,2025-11-10 06:40:03,1,curta,34,89,alta
2c6458c3-9805-4dc3-8d52-ab0fb8bcdddb,2025-11-10 09:30:38,1,curta,13,90,alta
699265df-2f51-435f-a7ee-34a486a382fe,2025-11-10 13:30:02,1,média,118,90,baixa
9ca93a24-3ca8-4227-907d-7559138f4449,2025-11-10 17:47:33,1,média,95,49,alta
453185a5-49d9-4b3b-8bcc-a68f8bf11572,2025-11-10 18:52:19,1,curta,48,38,alta
ae170465-40b5-4204-9794-23df1a4f394e,2025-11-10 19:11:33,1,média,112,70,baixa
8baf4eef-9539-47d9-9e00-d71bf2810617,2025-11-10 22:18:56,1,longa,237,48,alta
29c16dc9-2b8d-4098-95f7-d311966240c7,2025-11-11 03:41:07,1,média,81,73,baixa
da042bfc-82f1-4f87-bc9b-5596f6cfdde0,2025-11-11 04:37:24,1,média,110,47,alta
1496215c-8cf0-4ca8-9eee-42a696d2d716,2025-11-11 10:12:48,1,curta,53,95,alta
e19153cb-1aad-4e5a-83a5-baafb8df91f3,2025-11-11 13:15:23,1,média,96,29,baixa
1c6795ef-fd42-4f8a-b8ef-c881d1916717,2025-11-11 14:45:05,1,média,67,117,alta
f5a0bf80-7f2a-4d15-b18f-b616929dc990,2025-11-11 16:04:05,1,longa,172,3,alta
364aaf3f-6085-4b83-a736-4f97fa579a73,2025-11-11 18:22:48,1,média,77,14,baixa
64cad6fd-41a7-461d-9508-1ab374cbb8c7,2025-11-11 20:13:41,1,curta,56,31,baixa
9ea5e60f-5302-4bdc-8626-fbf6dfaa6446,2025-11-11 20:18:33,1,longa,265,106,baixa
8d0e71b5-b060-4c8b-a31d-ca56ca01f3ef,2025-11-12 01:07:39,1,longa,168,10,alta
69b44e9a-71fe-44e3-830a-4a1e2f97aa49,2025-11-12 04:28:24,1,curta,28,103,alta
42a2d502-f905-4294-9ca4-da8a417b7bdd,2025-11-12 05:21:14,1,longa,188,115,alta
87f557f8-314c-4e5d-810c-06e7a45125a9,2025-11-12 13:39:39,1,média,70,15,baixa
c9c1242f-83bb-4f56-ad86-039320dd5e2a,2025-11-12 16:32:19,1,curta,11,46,alta
fcd87cb6-4760-4c54-b118-c225f721ad7a,2025-11-12 19:09:49,1,média,65,16,alta
993671a7-04d5-484c-984f-d54289821904,2025-11-12 20:21:07,1,curta,47,57,alta
7309e884-a054-4038-a878-92db06a6b4bd,2025-11-12 20:58:44,1,longa,224,55,alta
edea06c7-a1c2-4fd7-b51d-b6546d740d1a,2025-11-13 00:06:20,1,média,88,97,baixa
7b828dca-7010-46ac-a651-0a124ea25b8f,2025-11-13 00:49:33,1,média,90,36,alta
f26c5da6-5ac8-4fa8-b9c7-1193bb75895b,2025-11-13 01:51:31,1,média,100,114,alta
cc8b4e7c-7469-4c2c-afd1-a2b03e8941e5,2025-11-13 02:59:03,1,curta,55,12,baixa
7f18ed6e-406a-41ca-b683-9b86415592f8,2025-11-13 04:11:03,1,média,94,79,alta
237ccd3f-669f-49ba-ab8a-c344a963af62,2025-11-13 04:15:45,1,média,111,111,baixa
0076f865-003f-4387-8ecd-988ff8658c89,2025-11-13 06:19:53,1,média,74,16,alta
99eebf69-f676-44fe-9e8e-fa790de364e0,2025-11-13 07:44:38,1,média,97,85,baixa
66580591-3149-46d2-96af-2448ea61ea2b,2025-11-13 07:49:45,1,curta,38,75,baixa
42477298-1a13-4ea8-a345-80b7220403d0,2025-11-13 09:45:26,1,longa,266,92,alta
964076b7-6e6a-4ac3-a891-6a532dce214b,2025-11-13 10:00:25,1,média,114,72,baixa
ffd4e8ae-3b42-4a64-8b35-553051f2b9b4,2025-11-13 15:29:17,1,curta,19,47,alta
f7227abd-a429-4147-9848-fbcc7f646d7e,2025-11-13 20:08:04,1,longa,202,3,alta
b381df70-1f61-40e9-9175-cd00bc90773a,2025-11-13 21:21:44,1,curta,44,91,alta
3596e29d-62cf-40d1-aafc-cbac458082f8,2025-11-13 21:25:49,1,média,111,16,alta
dc1cbfda-e9f5-429f-8e29-ad1233313e4e,2025-11-13 22:59:22,1,média,81,23,baixa
0c13b6ce-7d8d-4547-99af-c732232693f5,2025-11-14 06:07:49,1,curta,50,55,baixa
38b96461-ce63-499e-be43-596a257d08ae,2025-11-14 06:18:33,1,longa,205,56,alta
19c2309b-04ad-427a-8d34-ae3db1e3bcb0,2025-11-14 07:43:50,1,longa,176,101,baixa
fc529673-5955-4857-9997-536cdff1b9cc,2025-11-14 14:35:29,1,longa,179,108,baixa
51987dc6-f979-4759-a62e-2c10ebc28c5b,2025-11-14 20:55:01,1,curta,23,113,alta
65528024-9722-4d67-b1e2-335a69d84709,2025-11-14 22:34:59,1,curta,18,31,alta
c546d85a-55d0-4517-8d34-73da53d860b3,2025-11-15 01:10:50,1,média,99,40,baixa
590b6182-6ba5-4bc6-974b-dd48cb9bffbf,2025-11-15 04:32:08,1,longa,250,107,alta
8f2e6931-9188-4fee-9338-36a024cb5026,2025-11-15 09:43:09,1,longa,209,111,alta
899f4c1b-2b91-4aac-99de-da552aeccd7b,2025-11-15 10:17:30,1,longa,285,107,alta
bd995d00-28fd-4177-8f7e-07314ed61a2b,2025-11-15 10:53:01,1,longa,169,19,alta
8a7e9325-f815-44ac-b83c-d14ee157cf1b,2025-11-15 11:34:22,1,curta,48,109,alta
fc101c71-3c9a-46cf-86cb-4cd06316ae4a,2025-11-15 15:36:22,1,média,85,104,alta
0fd88110-bae5-4d3f-806a-818f3a33ac39,2025-11-15 16:00:54,1,curta,53,55,baixa
21e4046a-d82c-4b1f-bed2-68ee12e59bde,2025-11-15 16:39:53,1,média,67,12,alta
0f7e8557-3374-4891-9b37-589188a22b8c,2025-11-15 17:30:21,1,longa,247,3,baixa
6e6cb449-d656-4718-921d-2a607a9098fe,2025-11-15 19:14:52,1,média,107,40,baixa
a162f19d-35f7-4606-b47d-4a453c9ccb25,2025-11-15 19:19:43,1,curta,39,103,alta
d8d808f9-010a-4ffc-88df-c2ad597d5e35,2025-11-15 23:18:41,1,curta,32,34,alta
5a3b0309-2828-4a6d-bbc4-76788063d4e3,2025-11-16 02:15:05,1,média,93,60,baixa
43de8e3c-701d-49a5-af4d-37b65b99e41f,2025-11-16 11:09:44,1,curta,54,72,baixa
7825f1cf-583b-4c6e-9a80-f5a3a6ac60f4,2025-11-16 20:16:12,1,longa,177,47,alta
e6b0e0c7-aa16-4362-897f-543712e1f506,2025-11-17 04:54:17,1,longa,213,102,alta
b08d7eef-50e3-43cb-9e53-298ead570a88,2025-11-17 09:21:35,1,longa,217,9,alta
6b99765e-99a6-4e09-bca4-6b15b7bf265d,2025-11-17 12:54:37,1,curta,58,117,alta
02a6d8aa-687f-4018-adc9-f9e8f3fe8a1d,2025-11-17 14:03:01,1,curta,31,55,baixa
942ae17f-1f0a-4c8e-a595-f78146b9a0b2,2025-11-17 14:17:31,1,longa,198,25,alta
666e51ca-5225-4cf8-a40a-d51aa2855c6c,2025-11-17 18:53:08,1,média,86,45,alta
a3661c5b-f755-4610-8993-9bd6a66934bd,2025-11-17 19:17:52,1,longa,121,103,alta
e2976c56-26c4-4809-899e-55335ae97e6b,2025-11-17 23:47:47,1,média,107,50,alta
1098cd32-c9a6-4c4e-b73c-730fd52d529a,2025-11-17 23:55:42,1,média,102,21,baixa
babbae5d-c2de-4353-92bf-ca88e9372f90,2025-11-18 01:21:38,1,longa,164,84,baixa
19efb713-2192-471c-99d1-7102bcdcb720,2025-11-18 02:08:55,1,longa,180,58,baixa
022c8956-0c1b-481d-9dfc-8b7764e90908,2025-11-18 04:33:02,1,curta,20,23,alta
a54ebf3a-9055-4e8f-bd04-8c651b99d35d,2025-11-18 05:50:56,1,curta,33,75,alta
843aaa42-368f-44df-8263-a0ba6b9b3c13,2025-11-18 09:19:34,1,curta,13,57,baixa
48902bd3-6d41-4f2f-a6b1-15946e1afaa9,2025-11-18 12:03:08,1,longa,192,13,alta
d9140765-44c9-4597-8c21-ccf7827372fc,2025-11-18 15:01:23,1,longa,189,83,alta
3958bf7d-50bf-48d3-b222-6043a1c6df4e,2025-11-18 20:53:43,1,curta,16,117,alta
de3f1819-2cc7-4c95-bf7a-7471862b961d,2025-11-18 22:05:06,1,média,76,83,alta
7e352b4d-4095-4b98-ab1a-e9a6fecc303c,2025-11-19 04:08:17,1,média,87,64,baixa
3c783483-d67e-4fbf-8756-1ac9c3698123,2025-11-19 04:09:39,1,média,98,99,baixa
d5edd9d6-7b44-4177-8e6f-380900ff9ef3,2025-11-19 10:19:14,1,curta,28,117,baixa
647e43fb-e8ce-4554-b2ee-a92702786a13,2025-11-19 15:09:42,1,curta,20,84,alta
0090342e-21fc-41b9-bee0-ecbed1de5cde,2025-11-19 15:53:35,1,curta,60,60,alta
da263d0f-d2f0-496b-b1e7-151590e36afd,2025-11-19 16:26:21,1,longa,274,103,alta
73cba584-b573-41c4-adbd-a5d22cafeeeb,2025-11-19 16:29:35,1,longa,228,76,alta
9fb08b64-5372-40af-b7b3-1ba1b7b63b1e,2025-11-19 17:34:05,1,curta,19,71,alta
6074bea6-6082-41a4-9f2f-9e73e88cf040,2025-11-19 20:40:35,1,média,69,119,baixa
1bd50ba9-507d-49e8-a9db-515f2595889c,2025-11-20 19:47:55,1,média,101,14,alta
8896febe-4e6d-4b00-b84d-5003202a728a,2025-11-21 00:03:09,1,curta,14,72,baixa
22b15d16-fb2b-4416-a4ac-bedcf2a44ae9,2025-11-21 00:45:59,1,curta,13,20,alta
2ed96e84-e10b-4b11-8cfc-f6a436d07976,2025-11-21 01:03:42,1,média,100,98,alta
565f4b3f-6815-4cfa-884d-6f5a3e46bbbf,2025-11-21 01:53:16,1,longa,127,4,baixa
82ab2e8b-ba8a-47a3-9ca4-e496b276df78,2025-11-21 03:16:59,1,curta,34,34,alta
98f243dc-15e2-4383-835d-76933c3022d1,2025-11-21 06:29:04,1,curta,44,62,alta
6cc5f52f-b91c-4640-be36-16fa7f302188,2025-11-21 07:18:39,1,curta,34,47,baixa
51b6806b-aa1b-4e43-b825-aab52ebd5cbf,2025-11-21 08:10:48,1,curta,35,27,alta
dc0888f2-5880-4ec1-978c-d09f29212782,2025-11-21 11:46:48,1,média,65,19,alta
626e1184-fa50-4505-9eac-4d909f63f5ad,2025-11-21 18:51:27,1,longa,125,27,baixa
84c08ce1-a398-495c-a90b-67b9aa0bae7e,2025-11-21 19:31:24,1,média,82,31,alta
1396cee5-6458-4269-aeee-f95431d6fa25,2025-11-21 23:54:50,1,média,69,42,baixa
29c7c8e5-9c06-4cb8-8145-52856da4a056,2025-11-22 01:05:41,1,longa,167,34,alta
631b6124-6658-4711-ba5e-825cdd114741,2025-11-22 01:20:29,1,curta,49,66,baixa
56db5e3f-9d6e-47d8-ab82-fb72873bf4b8,2025-11-22 01:27:10,1,média,104,34,alta
baf09357-e2d0-4bcf-b254-4d56d6f99999,2025-11-22 01:34:30,1,curta,43,78,alta
0b32a1c5-dc7e-4644-8806-b7198fb4a04f,2025-11-22 03:19:30,1,longa,277,61,alta
dbc718bb-a4a1-481c-98dd-7b36b2d8c146,2025-11-22 04:32:04,1,curta,23,51,baixa
b5688b10-a640-4b6d-8c22-a4e047edb610,2025-11-22 04:53:39,1,longa,207,107,baixa
d9d0fced-0ff5-4227-ac5f-accb0e390188,2025-11-22 06:18:12,1,curta,32,79,alta
6c66a3dc-4950-4fe7-acff-6dd5f7903522,2025-11-22 06:19:36,1,curta,45,62,baixa
54e9470c-6d92-49cb-a154-97048124ac12,2025-11-22 07:14:17,1,média,62,9,alta
9c00c319-012d-4229-96e4-e49a3ced1973,2025-11-22 08:10:24,1,longa,259,103,alta
9849950f-5ff7-4cc8-b2d8-aa2bcd1dc2e9,2025-11-22 08:24:06,1,curta,19,12,alta
c588e578-aa41-4ade-96be-8f0b0b8f49c3,2025-11-22 09:53:38,1,curta,42,107,alta
a5530307-105d-4658-8a66-6ed19ec1b531,2025-11-22 12:29:22,1,média,65,39,baixa
ddc1ea09-72ce-4f8a-81f6-b6ff17a92131,2025-11-22 15:26:53,1,média,101,47,alta
67257188-3cdb-4c37-a0b3-ed62630e6d93,2025-11-22 20:40:54,1,curta,13,117,baixa
4ceba80e-5dae-45e9-8e97-37ec5406d9fd,2025-11-22 21:03:09,1,longa,197,58,baixa
02bd643e-3b32-4c47-ae75-6b0389f340bd,2025-11-22 21:10:23,1,curta,59,78,baixa
f4e324cc-49ca-4d03-87cd-97c086224c50,2025-11-22 22:45:40,1,média,64,42,baixa
bb437d97-1b2e-466c-8a76-da1ffd4da28c,2025-11-23 00:28:36,1,curta,20,8,baixa
b84eec9f-5698-4256-b44b-9200a407c115,2025-11-23 03:42:20,1,curta,35,16,alta
86273b91-9c7e-4058-8930-8969765116d7,2025-11-23 09:38:30,1,média,112,55,alta
6ea5f51e-cada-4513-a9e7-c382d43c6bfa,2025-11-23 12:02:58,1,média,67,79,baixa
9f17f0e5-2f6f-44e9-bc48-88e1fd516b40,2025-11-23 13:26:01,1,média,75,98,baixa
16280624-d910-4a73-8f98-d4929f52e618,2025-11-23 14:06:54,1,curta,33,75,baixa
a5430e6e-5e15-4b03-b779-4e77eace4a0c,2025-11-23 16:44:06,1,média,91,101,baixa
7d107c2b-95b9-494e-9814-1a01c662cdf4,2025-11-23 17:22:18,1,curta,58,39,baixa
6bc93a35-45d9-4c9c-bef4-9112ecd812a1,2025-11-23 17:53:51,1,longa,271,91,baixa
5c3baa6a-55d6-4e75-bed3-2bd6855f2807,2025-11-23 21:42:59,1,média,83,1,baixa
797f48cd-7cf9-4e89-ba55-a80f7f65139e,2025-11-23 22:27:37,1,longa,259,17,baixa
6ebfa49a-a870-40bd-b0a8-3876b22b3800,2025-11-23 22:46:14,1,longa,284,83,baixa
4eeb2ec8-1291-4315-8907-d0990f6cd0ce,2025-11-24 00:19:24,1,média,113,120,baixa
dacd35ef-e61d-4dfa-9f83-1adf5c16abb7,2025-11-24 00:51:00,1,média,91,53,baixa
fb2d7062-45fd-4fb4-942f-34ccddf2ea6e,2025-11-24 01:16:51,1,longa,179,20,alta
8e776745-01e0-49f8-b7cd-1f666a8f4476,2025-11-24 03:27:42,1,média,105,52,alta
2c268411-bec9-407f-9300-1cfb294b0c87,2025-11-24 08:50:52,1,curta,10,107,baixa
f79e7a92-6b8d-40ea-861e-29bc0fee58cc,2025-11-24 08:54:59,1,longa,177,10,alta
70230c18-5ec6-48ed-a9ec-0be636f083cf,2025-11-24 10:13:49,1,média,67,32,alta
5d213a86-4254-46f9-8aa4-1d4fa00ca6d1,2025-11-24 10:51:35,1,curta,51,15,baixa
06edd813-ca62-4ddc-9454-cf80e4a9b3ec,2025-11-24 12:27:22,1,média,96,71,baixa
4ad60b5b-6490-43dc-a7df-d11ef8bd18db,2025-11-24 12:41:52,1,longa,278,57,alta
505db149-69c7-409e-9d08-b8a636166dd7,2025-11-24 17:11:50,1,média,89,39,alta
f85427f6-03d5-4897-b84b-01f199bc5646,2025-11-24 21:08:06,1,média,84,6,alta
edfc0c81-2fe5-486f-9414-8c475ed6921a,2025-11-25 03:12:08,1,curta,14,60,baixa
a568063b-8d40-4318-bf1f-e73b391665c7,2025-11-25 03:47:39,1,longa,157,95,alta
80ff20b1-da4f-4841-8681-3d458e0091c5,2025-11-25 05:58:14,1,média,93,28,alta
7a16cf70-83d1-4236-95c7-b6e5f5dd9a6a,2025-11-25 07:33:50,1,longa,200,116,baixa
f3e3dcf3-65b4-4760-8119-4c549a2df446,2025-11-25 09:06:27,1,média,81,20,alta
9cb81b6d-d922-4122-91d2-c615733fba1e,2025-11-25 10:22:56,1,longa,142,51,alta
cf20284b-b351-4d11-95e3-fdf48394301b,2025-11-25 12:04:32,1,média,103,61,alta
18a0bef3-b9f8-4a3d-950a-041dc218e034,2025-11-25 12:34:19,1,curta,17,10,alta
8562be4f-75cd-422e-bc04-0400c70e5c7b,2025-11-25 12:42:33,1,curta,49,13,baixa
7b66d656-933e-48d2-aa36-0c9eda2ada1b,2025-11-25 14:00:26,1,longa,154,13,alta
1b53ff02-603c-471a-8f26-966e7336f157,2025-11-26 01:11:32,1,curta,16,85,alta
018eaca7-9008-4a0e-af0f-f2407600be6f,2025-11-26 01:48:38,1,curta,34,117,baixa
0cdc29bb-8c7a-450a-93e7-ad9aecbbd92c,2025-11-26 06:24:14,1,média,88,29,alta
77f2a583-bd0a-45c7-ad51-8b59f5ee0393,2025-11-26 06:45:22,1,média,90,62,alta
ba2495f1-43de-4745-9af8-7d5deeee93ce,2025-11-26 08:36:39,1,média,109,61,alta
e8f05853-5ecf-48d6-b477-b5b32f9a3b42,2025-11-26 09:27:25,1,média,105,23,alta
